comment,general_negative,general_neutral,general_positive,display_negative,display_neutral,display_positive,edit_negative,edit_neutral,edit_positive,feature_negative,feature_neutral,feature_positive,backup_negative,backup_neutral,backup_positive,update_negative,update_neutral,update_positive,stability_negative,stability_neutral,stability_positive,other_negative,other_neutral,other_positive
"Sao lưu xong vào thư viện trong máy xoá thử vài tấm hình, vài tấm hình đó trong google photo cũng bị xoá theo luôn (cũng như không)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Rất hay, nếu có thể tự động sao lưu hết tất cả hình ảnh được tải từ các ứng dụng khác về máy thì tuyệt vời hơn, hiện tại chỉ tự động sao lưu 2 ứng dụng",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tôi rất thích xài ứng dụng này... chạy lại phần mềm k lo mất ảnh,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cảm ơn gg đã giúp tôi lưu trữ những kỉ niệm của tôi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Chức năng tự động biên tập video tốt quá,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Thua cả phim bản cũ...sửa ảnh xấu thấy ớn.zậy mà bắt cập nhật cho bằnq được.Sao lưu ảnh thì ok.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Quá tệ ! Lúc mới dùng thì ksao dùng được 1 thời gian thì google ảnh như bị khùng vậy.Ôi vl vào xem ảnh mà cx phải có mạng mới xem đc ko thì ứng dụng cứ tự thoát ra. Xóa ảnh cũng ko xóa đc. Chưa có 1 cái ứng dụng ảnh nào mà nó tệ hại như cái này ❤ Ncl ứng dụng này như cái lồn 😊,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Toi đang dùng google photos cảm thấy rất tuyệt vời chúc google photós ngày càng phát hành những điều hay,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rất tốt các bạn ơi mình lu giữ kỷ niệm đẹp của mình rất tốt với những tấm ảnh,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Cái ứng dụng này rất hay nhưng có lần em xoá 2,3 tấm ảnh gì đó mà nó tự động xoá hết luôn làm mất hết ảnh đẹp hà😭😭😭😭😭😭😭😭",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
có thẻ lưu trữ ảnh rất nhiều. tạo ra những khoảnh khắc vô cũng tuyệt voi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"trải nghiệm ứng dụng này tui thấy rất tuyệt vời, mong nhà phát triển thêm",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat tuyet voi cam on nha nho ban ma co buc anh de in hinh tren may,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lúc mới chụp đợi vài phút để sao lưu và không thấy hình gì cả,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
không lo bị mất hình ảnh và phim mà vẫn còn trống bộ nhớ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Rất tiện lợi .rất nhanh ,đáp ứng kịp thời rất cám ơn",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cái này quá nhiều dung lượng khiến tôi chs Hago rất bất tiện ạ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Khi chụp ở máy ảnh hay ảnh trong thư viện. K tự lưu ảnh lên google photo.và khi xóa ở thư viện thì ở gg cũng bị xóa. Cần fix và hỗ trợ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sao tôi cập nhật không được. Toàn báo lỗi -501. Rất mong được sự giúp đỡ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cap nhat rat hieu lam dien thoai cua toi lag dm chung may,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Thích từ rất lâu đt nào tôi cũng tải ứng dụng này về,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ảnh tải về rồi wa ngày hôm s thì hk coi đc nửa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sao có mạng mới coi ảnh được còn hk có mạng là hk xem ảnh được j hết,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Đồg pộ xog pây giờ tải lại k đc.ptay luôn sửa lỗi giúp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rất tốt dúp tôi quản lý hình ảnh trên Gmail rất là ok ko sợ mất nữa cho ★★★★★,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Vâng: nó rất tốt nó giúp tôi lưu trữ lại những ảnh nyc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tốt.. nhưng cần có tính năng xem hình offline thì tốt hơn.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Toi nghet nhat thu nay go cai dat duoc thi tot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google photos nhiều dung lượng quá nên cho ít dung lượng ik ạ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cái cũ có ảnh cũ cái tải về mất mẹ nó hết ảnh,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Tam thoi minh cho3sao .tai minh van chua cap nhat duoc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mot noi luu tru tuyet .co mot vai hinh dau roi!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sao của mình k làm được phim galaxy core prime,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"- như lìn nhé , tui đã xóa trên máy tính hẳn hoi nó còn đéo xóa cho nữa là cái ứng dụng củ cải này :v",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ko hieu vi sao may cua minh vao ung dung nay bi đơ màn hinh fai tháo pin ra moi het do .vai c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sau khi Google thêm tính năng sao lưu từng tấm hình thì không có gì để chê nữa. 5 sao thôi.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Cứ vào phần del ảnh thì nó đơ đơ, ngồi chán chê load mãi ko xong luôn, hài",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Cho xao lưu video nhưng khi muốn xem lại phải tải xuống mới xem được, xao các bạn không  cho xem luôn nhỉ ???",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rất tiện lợi , nhưng cần thêm dung lượng lưu trữ. Ở VN rất khóa mua.",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ảnh sao lưu rất nhanh,tìm kiếm cũng dễ dàng,cảm ơn app nhiều",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nên có mục ẩn ảnh để ae còn có cơ hội giấu ảnh chứ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mình có các hình ảnh trong folder cũ và các folder khác ngoài ảnh chụp bằng máy ảnh nhưng app này đã làm rất tốt. Cho 5 sao,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thích lắm nhưng máy ko còn dung lượng tải & lưu trữ . Chủ yếu là đơn giản,dễ xài là mọi sẽ cùng nhau xài và chia sẽ!",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sao giờ ko lưu ảnh dow từ fb vào gg ảnh đc nữa ạ ?,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trước sao lưu được giờ thì không.  Ai biết lý do tại sao?  Giúp mình với.  Thank you,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Luu va tiet kiem dc nheu kb va lam trong bo nho.luu tru nhieu anh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Mong giao diện dễ dùng hơn,tính năng đồng bộ toàn diện hơn.",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cùng 1 tài khoản nhưng lưu vô mở ở lap k đc gì hết chơn,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Có thể XÓA những ảnh trùng lặp nhau sẽ tốt hơn,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hay lắm phần trợ lý cần bổ sung thêm tính năng khung cảnh,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Có xóa thư mục dc ko. khong tai ve may dc nhieu file 1 luc,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cái gì của google cũng có giá trị xử dụng tuyệt  vời,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tôi mún chơ vê ảnh củ tự nhiên tạo cái này mún coi ảnh bắm bên nay bên kia bực bọi quá làm sao chở vê i củ gỡ cài đặc có mắt hìh k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toi rat thich ung dung nay  vi no hay va y nghia lam toi mong cai tien lai ung dung cho xhay nhe nhang hon vj day la bo lưu anh nen vo xem roi ra cho le nhe nha ung dung,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chất lượng ảnh lưu trữ trên google photo không được nét như ảnh gốc. Nếu có thể cải thiện thì đáy là ứng dụng tuyệt vời.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qua tot nhung ton nhieu dung luong tai ve may nang qua saI ko chay noi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ứng dụng này rất tuyệt. M.n hãy tải ngay về để sd đi ạ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bản cập nhật mới này không có thùng rác,  xóa là mất luôn,  tôi hối hận khi cập nhật lên",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Còn nhiều điểm rắc rối, khó tìm chức năng cần sử dụng",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Các nhà sản xuất android nên cài mặc định app này ^^,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thấy còn ảnh là được rồi. Nhưng sao mà chỉ được free 4gb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Buột dừng liên tục. Không sử dụng được. Trước vẫn xài được, từ khi up thì hỏng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Rất tuyệt. Giờ thì mình ko sợ mất anh nữa rồi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Bản Update đã fix được lỗi, tks ad !   29-4-2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tuyệt.mình tưởng bị mất hết ảnh ko ngờ vẫn đang còn.thanks,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mk chưa pít sau này như thế nào nhưng bây h rất thik,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xài rat tot chi co chat luong va toc do xem video tai len chậm wak,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nhug thêm vào mục tải ảnh về nua moi ok. Gì ko tải ảnh về máy lại dc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Có chức năng đặt mật khẩu cho ứng dụng nữa thì tuyệt vời.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Đề nghị giữ nguyên độ phần giải của các bức hình,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cần được free thêm dung lượng lưu trữ nhiều hơn,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Úng dụng này rất hữu ích. Tôi rất thích ứng dụng này,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luôn luôn được lựa chọn cho mình vì có rất nhiều công dụng của ảnh. Đẹp, kỷ niềm vui của mình sẽ gửi lại cho mình và mọi người trong gia đình. Cùng các bạn bè biết đến với tất cả. OK tôi rất mong nhận được nhiều điều bổ ích cho mọi người cùng sáng tạo ảnh của riêng mình. OK. Rất tốt đẹp.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tôi rất thích mái ả tại vì nó có chứ Nă chụ ảnh tự sứ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fix cắt hình dạng ô đi admin, cắt hình méo mó khó chịu quá",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chưa có ứng dụng nào tốt hơn Google Photos hết cả,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
He thong rat toi cam on ben nha tai tro hiii ma sao phai bat toi mua dung luong toi ko co du dieu kien de mua,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rất tuyêt vời. Đặc biệt la trợ lí. Tuy nhiên logo mới k đẹp bằng cái cũ.,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ưu tiên tối ưu hiệu suất ram dưới nền cho các sản phẩm của Sony. Cảm ơn.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ứng dụng hay nhưng từ khi google ảnh và google drive tách ra thì mình ko đồng bộ ảnh lên máy tính dc. Tại sao ko tạo 1 app google ảnh cài lên pc giống như google drive vậy đó.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ứng dụng tốt. Chỉ cần có tài khoản google mọi hình ảnh bị mất sẽ được sao lưu khi đăng nhập đúng mật khẩu google của mình,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Từ khi cập Nhật tới jo không xóa được hình trong thẻ SD mà cứ kêu khởi chạy trình google không hiểu nhà phát triển ơi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sau khi ấn giải phóng dung lượng thì bị mất một số video và một số không thể phát. Cần mạng để xem ảnh có chất lượng cao nhất,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tuyệt ,mình cứ nghĩ mình xóa hết ảnh trong đt là k còn thấy nữa vì bộ nhớ k đủ ai ngờ nó lại nằm ở đây",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bản cập nhật mới này mình thấy Ad đã phát triển thêm tốt hơn bản cũ . Ad đã bổ sung thêm dark mode . Thanks Ad nhiều và mong ad càng ngày phát triển thêm nữa. Xin chúc sức khỏe và thành công.,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mình khá thích app này ! nhờ nó mà mình có thể thoải mái chụp hình mà không lo hết lưu lượng ! và ảnh mình vẫn còn dù có mất đt ! 5 stars,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Cập nhật mới mất phần ảnh nhóm người , và địa điểm và sự vật rồi, tiếc thật . Giờ google photo chẳng khác gì bộ sưu tập bình thường",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Từ khi cập nhật phiên bản mới thì nhiều ảnh bị nhoà, thậm chí còn không xem được. Không sửa nên cho 1 sao",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
khi cập nhật lên tôi mất rất nhiều ảnh ở mục lưu trữ giờ tôi không biết làm sao để lấy lại luôn,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Toi rat thich ung dung nay rat tien loi đe chinh xua anh ko can phai trai nhung ung dung khac noi ton lai la rat ok,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mong muốn là ảnh của người dùng luôn được cất giữ an toàn, bí mật ! Rất trân trọng ứng dụng GP này !",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sao chỉ còn ảnh sao lưu 5 năm trở lại đây 2016-2020, còn những năm trước 2011-2015 tôi cũng đã sao lưu thì mất toàn bộ.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Nên thêm chức năng tải một lúc nhiều ảnh hoặc tất cả các ảnh đã sao lưu, tải từng tấm rất lâu .",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cần hỏi trước khi tự sao lưu khi ko có wifi chứ tự sao lưu khi đang bật 4G xém bay cả gói lưu lượng mới đăng kí,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nên thêm nhiều chủ đề hơn để tạo clip được không ad? Cảm ơn ad đã sáng lập ra app này!,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ảnh sắp sếp lộn xộn ht lên... Mong Ad sửa lại thứ tự ảnh cho đúng theo móc Thời gian,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rất tốt Là một sự lựa cho chọn mấy bạn có dung lượng bộ nhớ điện thoại thấp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Chỉnh sửa ảnh thời gian sau không thể hoàn tác. Công cụ chỉnh sửa chưa mạnh, chưa đầy đủ tính năng.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tất cả ảnh của tôi lưu hết trên này giúp tiết kiệm đc nhiều dungk lương Rất hay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Mình thích nhất tính năng ổn định video cảm ơn nhiều, tính năng này chưa thấy có trên ios nhỉ",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lỗi đầy dung lượng và bộ nhớ vẫn bị tái lỗi và tôi phải reset máy lại mấy lần 😖,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Mình lưu hàng 1.000 tấm ảnh trong máy, sau khi bật tính năng tự động sao lưu lên Google Photos, thì chừ tìm lại thấy còn có vài ba cái... Không biết lý do gì... Chán quá ! 🙁😴",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Hình ảnh đẹp , ảnh xóa rồi có thể được phục hồi lại trong vòng 60 ngày nữa chứ",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ứng dụng này khi mở lên thì máy lại báo hết dung lượng. Ap cần chỉnh sửa lại,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Rất tốt , nhanh chóng , tiện lợi , dễ sử dụng , có thể chỉnh sửa ảnh dễ dàng",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nói chung ứng dụng rất hay và tui nghĩ nên thêm chức năng sửa ảnh sẽ hay hơn 😁,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thật buồn, phiên bản mới không còn chức năng tự động tạo hoạt ảnh và video tự động nữa",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cập nhật xong chán. K phân biệt video với ảnh như trước,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Tôi quên bẵng đi thẻ nhớ từ khi có ứng dụng này ,thank nhà phát triển",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tại sau trong thù rác tui xóa r sau xóa ko dc v,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ứng dụng ảnh đẹp... Tôi rất thích vì đã cho thấy những hình ảnh đẹp. Tuyệt vời tặng 5 sao.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nơi lưu giữ những kỷ niệm đẹp, không sợ bị mất những bức ảnh đẹp,khi bị bỏng hay mất máy.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tôi rất thích vì luôn giữ hình ảnh bị mất của tôi..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sau cập nhật thì ổn định video xong lưu không được ?? Mong nhà phát hành fixx lỗi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Rất hữu ích! Nhờ có ứng dụng mà tôi có thể lưu giữ được bao nhiêu kỷ niệm! 😍😍,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"cám ơn ứng dụng rất nhìu, nhờ ứng dụng mà mink lấy lại một số ảnh mink bị mất",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NO RAT HAY ANH MINH BI HU NGUNG NHO UNG NHUNG NAY MA MINH DA COI DUOC ANH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Very good 👍... đầy đủ tính năng mình cần 🌈. Gửi bạn hs sabusai: tốt nhất bạn nên lưu ảnh hoặc bất cứ gì thấy cần thiết lên GG Drive đi bạn, bao mất luôn ✨ đó. Cần cái vào Drive of mình lấy về trong 1 nốt nhạc 😇😇.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lưu trữ đám mây rất hay và bổ ích tiết kiệm được nhiều dữ liệu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Đã giúp lưu được nhiều hình ảnh hơn, có thể xem ở mọi nơi.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Không xóa ảnh được, ngồi xóa có vài tấm hình thôi mà thoát ra rồi vô lại cả buổi mới xóa hết",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tải ảnh lên hơn 5mb xong lúc bấm vào chi tiết tải về còn 500kb ?,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hi vọng cải thiện thêm hiệu năng cũng như bổ sung thêm nhiều chức năng AI,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Thiệt luôn á má, cái lô gô cũ đẹp hơn. Đổi lại chi rứa má gg photos. 🤔🤔🤔",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hay nhưng mà có Mạng hoặc Wifi mới xem đc, cũng như không",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tot qua toi da xem duoc het hinh anh va video cua minh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Quá tuyệt vời chỉ tiếc là chưa thể tải nhiều ảnh về đc,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cảm ơn ông goole đã lưu lại nhiều hình ảnh đẹp cho mình,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Sau lần cập nhật 25/6/2020, Photos không còn có cảm giác linh hoạt nữa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Cập nhật càng tốn bộ nhớ, xóa ảnh mà bộ nhớ k giảm, ứng dụng quá nặng máy,...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Hình Ảnh nhận chậm .cũng có trục trặc kỷ thuật nhưng cũng bình ổn.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
thêm tùy chọn tải về cùng lúc cho đỡ tốn thời gian,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Muốn hiểu, biết và sử dụng nhung ko có người huóng dẫn, quá răc rói và khó hiểu?",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ứng dụng tốt , dễ xài , thích nhất cái ""ngày này năm trước"" ❤️",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Giao diện rất dễ sử dụng và tìm kiếm hình ảnh,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Giao diện mới quá tệ, đề nghị trả lại giao diện cũ",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cập nhật xong tôi không tìm thấy mục thubgf rác của tôi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tôi nghĩ nên thêm tính năng lặp lại trình chiếu!,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ứng dụng rất tốt hìnhnhư ko chức năng cắt ảnh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quá tuyệt vời. Ứng dụng không thể thiếu của tôi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
God jop thank. Cái người làm ra ứng dụng này,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ứng dụng mới tìm ảnh không được như ứng dụng cũ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google rất nhanh & tiện ích tuyệt vời nhất là google,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
